Correlation,MSE,MaxE,MaxEMean,MaxERaw,MinE,MinEMean,MinERaw,Mue,Mup,Neuron,Pval,PvalMSE,Session,Sige,Sigp
0.045659632587779636,0.021328543275743794,14.0,4.0,14.0,-15.0,-4.0,-15.0,4.9999999995,49.31251037785925,115,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,20.497329353982476,199.99999999999997
,0.015415858694361241,,,,,,,0.0,-35.38345314848545,173,,,dFF_tetO_9_07302021_T10processedOutput,5.0,0.09437491412047927
0.19815269620398984,0.017313471350856625,13.0,13.0,14.0,-15.0,-15.0,-15.0,-15.91946017848449,226.84498913800877,172,2.378200835962957e-47,5.233785214829437e-53,dFF_tetO_8_08052021_T11processedOutput,9.746896366046776,36.1052865820035
0.1344750398881954,0.01852403572184408,0.0,,0.0,0.0,,0.0,0.5270175386406525,-33.376515924320294,96,0.0006972959467453788,0.00076983379178184,dFF_tetO_8_08052021_T11processedOutput,0.3227726236209814,31.63491727622793
0.26476685580016035,0.02633369327870428,0.0,0.0,0.0,0.0,0.0,0.0,0.5328169811538471,-22.870289281239867,59,0.0034686948665196542,0.0035559893103068525,dFF_tetO_8_08052021_T11processedOutput,0.31520335501305147,21.67965396602676
0.11369474619269226,0.012348072250287867,15.0,,15.0,-13.0,,-13.0,0.4911269054656955,340.2416977903908,118,0.08714306621860178,0.11355289095107385,dFF_tetO_7_08052021_T10processedOutput,8.93336682681994,68.25420029658837
0.09397307604059346,0.018539765730550162,5.0,4.0,5.0,-5.0,-4.0,-5.0,-0.12402422569140373,56.85273588216328,199,1.7647790199011472e-07,7.763531312896199e-07,dFF_tetO_9_07302021_T10processedOutput,0.6603881700198989,22.69228059747813
0.11772604755093884,0.029166881846387223,15.0,12.0,15.0,-13.0,-11.0,-13.0,-11.999999999999998,159.5042359870416,5,1.456384714017048e-08,7.192678871401364e-08,dFF_tetO_7_08052021_T10processedOutput,14.617602899788965,63.796579925697635
0.5759630316169131,0.01724930121154238,13.0,13.0,13.0,-13.0,-13.0,-13.0,9.024819093012987,277.6464331472561,149,2.1442091032003621e-69,1.3452526659009494e-70,dFF_tetO_9_07272021_T10processedOutput,14.378883345254742,129.73775843925097
0.20343681778535244,0.016496622956318735,,,,,,,-9.532414065184247,343.110757047492,63,4.650893022870039e-28,3.6846267970288417e-28,dFF_tetO_7_07302021_T10processedOutput,17.832415027806213,21.71597034467841
0.07184915572816833,0.025291226933212615,,,,,,,-0.7704193055644624,-49.999999999969816,120,0.0005693600321416962,0.0008673490956954461,dFF_tetO_8_08022021_T10processedOutput,0.27502132936701673,20.796914760684462
0.0399056609343191,0.019937538406640105,13.0,1.0,13.0,-12.0,-2.0,-12.0,-2.9999999999999996,23.859998174285145,19,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,5.413266100830957,199.99999999999997
0.18275297598214324,0.02043752426182387,,,,,,,-6.499579563050383,349.99999999999994,127,7.206056773492694e-50,4.671566908385439e-51,dFF_tetO_9_07302021_T10processedOutput,6.786157023303379,48.990292069347625
0.3980732213781316,0.02500953285300404,13.0,13.0,13.0,-13.0,-13.0,-13.0,5.604598679814217,274.5474872973925,6,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,29.999999997,18.791806108028982
0.03435576144004206,0.01456806249203833,,13.0,,,-12.0,,7.754601179515489,275.0518129903576,271,,0.9180864054999176,dFF_tetO_7_07302021_T10processedOutput,2.490400408809501,0.7698398921166419
,0.029042575815379584,,5.0,,,-5.0,,5.999912716052731,69.92136019669186,165,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,0.00017662840817322945,0.5492257043483527
0.21467321191398606,0.01990858430418174,13.0,6.0,14.0,-12.0,-5.0,-12.0,6.999999999999999,78.26164802869593,74,3.3130930825895263e-28,1.8478821212753895e-28,dFF_tetO_7_08052021_T10processedOutput,12.914460313707012,104.92975407152491
0.2876324418421888,0.01916260266131097,13.0,8.0,13.0,-12.0,-9.0,-12.0,8.99999999999901,129.68868073151685,95,1.9325123931302232e-35,1.0913874983690273e-35,dFF_tetO_7_07302021_T10processedOutput,17.472102645954322,85.9497891397992
0.05925526158935695,0.025393223228513725,2.0,,2.0,-2.0,,-2.0,0.9999999999999999,-49.99999999999999,114,0.5422383229031615,0.9609644565836695,dFF_tetO_7_08052021_T10processedOutput,1.1065466332073604,81.86998849610843
0.011180112568323432,0.016105593253273962,,14.0,,,-15.0,,2.0294625536094943,201.4548689751404,143,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,0.13964818827245098,0.3604213218973054
0.25127053411536004,0.02380911785632763,,,,,,,10.00583654742583,349.99999999999994,131,6.957410175518396e-65,1.9885735716070622e-66,dFF_tetO_8_07282021_T10processedOutput,9.573429749897517,39.37726273994646
0.5434842739564081,0.016532000432547236,14.0,9.0,14.0,-14.0,-9.0,-14.0,-7.977214165559872,131.21727798630974,50,2.2984209014873504e-36,1.9157554245149755e-43,dFF_tetO_8_07282021_T10processedOutput,8.266463357844897,65.48303971898767
0.08272968057582392,0.023198384475254234,14.0,14.0,14.0,-15.0,-14.0,-15.0,2.938535740399853,195.29502383968443,204,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,8.284817331506972,35.300894908778666
0.019291757705100887,0.016630012607699966,,0.0,,,0.0,,0.9996920044637493,-21.96920814409709,70,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,5.003849941739474,0.3273888817595954
0.07277364487389731,0.026351060041078744,14.0,,14.0,-15.0,,-15.0,14.999999999999998,349.99999999999994,161,0.0004408248859222795,0.007069196093240613,dFF_tetO_8_07282021_T10processedOutput,14.422019793351543,143.15894306204183
0.2316667799327599,0.02182781011763041,13.0,13.0,13.0,-13.0,-13.0,-13.0,-7.154957849506672,250.08382591664147,219,8.263246336766519e-54,2.1035622372645796e-58,dFF_tetO_9_07272021_T10processedOutput,5.373042658526658,64.08741281619831
,0.025628366938584023,,4.0,,,-4.0,,1.0,49.4040067640905,178,,,dFF_tetO_9_07302021_T10processedOutput,5.0,0.13105960835927868
0.1540541676804874,0.0197774515461769,13.0,13.0,13.0,-12.0,-12.0,-12.0,-1.8552758531414841,248.6365168464736,327,0.0013187371060661033,0.0005923073206864598,dFF_tetO_7_07302021_T10processedOutput,8.060009771692663,70.03707801064124
0.025613510496909086,0.024332452729444645,13.0,13.0,13.0,-13.0,-13.0,-13.0,-13.264725180139289,243.2604595598843,105,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,3.0806724525738365,14.456900432875301
0.060810568627760665,0.024498112242050115,14.0,14.0,14.0,-15.0,-15.0,-15.0,8.337439085118863,202.47935050714668,135,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,0.8719376156590399,158.03391977370546
0.41916039886518963,0.018006789583659807,2.0,,3.0,-3.0,,-3.0,0.9999999999999999,-49.99999999999999,76,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,14.581284421849551,90.07596446921647
0.13525743975549825,0.02106142596865357,15.0,15.0,15.0,-13.0,-13.0,-13.0,1.642281238769072,197.92612583218326,160,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,29.999999999999996,78.91145068353963
0.6246759103243695,0.019534613880920648,14.0,13.0,14.0,-15.0,-14.0,-15.0,8.534474809126278,185.7305262285192,153,2.2432502165771588e-94,1.663749706532292e-99,dFF_tetO_8_07282021_T10processedOutput,7.312837007238565,67.93244090616795
0.13230709235050997,0.021844337758423957,,,,,,,14.999999999999996,349.9999999999999,302,6.725194601672627e-08,2.535509898540622e-07,dFF_tetO_7_07302021_T10processedOutput,18.79942007993745,38.94532800312777
0.1420881549240309,0.019621484534291845,13.0,4.0,13.0,-13.0,-5.0,-13.0,4.999999999999999,71.34218228147644,196,9.902093334509938e-16,1.2572186517903488e-15,dFF_tetO_9_07272021_T10processedOutput,7.843361999698511,144.57079776143613
0.291136600046042,0.01854511080435258,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999,-20.524135220081636,194,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,29.999999997,19.439510655176672
0.3452028926052729,0.027561088846761846,14.0,13.0,14.0,-15.0,-13.0,-15.0,9.26006374208207,174.68214989618536,127,1.6227593378441956e-60,5.364651887694956e-73,dFF_tetO_8_07282021_T10processedOutput,7.020723710862966,87.36009811593723
0.5058667288054588,0.012125358491250756,14.0,14.0,14.0,-15.0,-15.0,-15.0,-15.9999999984,280.6541328537662,81,6.332760536221184e-57,2.048211113684482e-57,dFF_tetO_8_07282021_T10processedOutput,19.431442649475738,43.5618630959561
0.3506794484846898,0.018816473825348057,13.0,11.0,13.0,-13.0,-10.0,-13.0,-6.9294166202288165,159.31958504776762,46,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,29.999999997,73.53045128807919
0.08243904693579701,0.023689731648096193,13.0,13.0,13.0,-12.0,-12.0,-12.0,11.199069422201363,208.98974239538305,234,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.999999999999066,23.693624051381928
0.5234646644397147,0.015714250886070816,12.0,12.0,12.0,-12.0,-12.0,-12.0,5.953758203607265,265.58216224258894,19,2.625744289977143e-71,1.1512704509261905e-73,dFF_tetO_9_07302021_T10processedOutput,6.395895821830358,33.17410089071912
0.2777946215454087,0.017953616355948946,12.0,12.0,12.0,-12.0,-11.0,-12.0,-8.245423316491015,192.2477326920167,211,1.892650239733157e-57,2.4954053980143634e-62,dFF_tetO_9_07302021_T10processedOutput,7.46359154773087,63.220908461058876
0.48344451421400203,0.021117040299244588,9.0,5.0,10.0,-9.0,-5.0,-9.0,-5.999999999999999,69.90640924528451,133,6.329903867535773e-39,5.314074524183411e-39,dFF_tetO_8_07282021_T10processedOutput,13.14451279180931,68.04456180764534
,0.02561212635039534,,,,,,,9.0,349.2146928988357,225,1.0,1.0,dFF_tetO_8_07282021_T10processedOutput,5.0,0.7290012414154692
0.027676320230721592,0.02340711119855998,,12.0,,,-12.0,,8.641484419127387,190.03029868063703,197,,0.012189146296036903,dFF_tetO_7_07302021_T10processedOutput,0.40246174087377923,0.87924160738529
0.09548149508913237,0.02550185934001615,12.0,,12.0,-12.0,,-12.0,14.283552971331321,349.99999999999994,265,4.545994390918978e-08,8.486579990968934e-07,dFF_tetO_9_07302021_T10processedOutput,10.732889059583053,139.66019421068512
,0.02365655728354799,,0.0,,,0.0,,-0.9999999999,-6.700307044379215,268,,6.633730440219567e-09,dFF_tetO_9_07302021_T10processedOutput,5.0,0.008101422358786248
0.5422380329396066,0.016791544751953102,1.0,0.0,1.0,-1.0,0.0,-2.0,0.9999999999999999,-16.47486088701221,102,4.6365423885416366e-15,4.726535210308805e-15,dFF_tetO_8_08052021_T11processedOutput,3.0729536775107484,37.32736387103947
0.2257298401700401,0.018470527662605624,13.0,13.0,13.0,-13.0,-13.0,-13.0,-6.067617987245096,247.9266336731686,190,7.79137182137684e-57,4.619697820067283e-59,dFF_tetO_9_07272021_T10processedOutput,5.347429987974621,25.43194325086319
0.05142689190352658,0.025296328489336363,13.0,13.0,13.0,-13.0,-13.0,-13.0,7.878404068016354,241.66340042065224,122,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,3.655679443011092,53.709149755659695
0.06223056734448154,0.018275180224957298,,12.0,,,-12.0,,2.853918408746184,249.99268403304887,240,,2.7331917423434117e-15,dFF_tetO_9_07302021_T10processedOutput,0.5890253834728165,0.8849672965028217
0.3820532388759713,0.020539849109576073,0.0,0.0,0.0,0.0,0.0,0.0,-0.5590797912276737,-17.083535061181745,269,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,1.365862969793284,18.708099065763797
0.3918687930042875,0.018365003157782254,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999,-21.939385698006777,89,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.999999997,20.649122179139706
,0.02801630399284916,,,,,,,0.0,-44.87221683958862,63,,,dFF_tetO_8_08022021_T10processedOutput,5.0,0.5302139605603946
0.09902779587137567,0.02218920569900859,14.0,,14.0,-15.0,,-15.0,-5.956626967588425,349.99999999999994,213,9.096119261053635e-26,1.0321239250650444e-29,dFF_tetO_8_07282021_T10processedOutput,5.360167317509619,114.98187315541071
0.061570092442725315,0.017179060162877718,0.0,0.0,0.0,0.0,0.0,0.0,0.9999893505645999,-27.540896751322418,140,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,0.3019653031522102,12.009526993832909
0.11694789205695615,0.022335235711537737,13.0,11.0,13.0,-12.0,-11.0,-12.0,-11.999999999999998,173.33294588980678,250,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,29.87695678668377,46.03596764075033
0.08601133630073991,0.020370852752884673,14.0,0.0,15.0,-12.0,0.0,-12.0,-0.9999999999999999,-5.977693230756525,75,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,13.57151531893375,199.9999999999992
-0.004419979953486836,0.02449608315572003,,11.0,,,-11.0,,6.0,149.99912899143038,96,9.928196331476977e-06,1.0,dFF_tetO_8_07282021_T10processedOutput,5.0,0.3443149784106383
0.22524695258107555,0.0205801650642878,12.0,9.0,14.0,-14.0,-10.0,-15.0,-4.026547643094834,123.0482589699081,104,1.543684062350682e-22,1.4666047657435044e-22,dFF_tetO_8_08052021_T11processedOutput,8.664082799292276,71.60909584900664
0.06717167491668691,0.024150659732651528,8.0,4.0,8.0,-9.0,-4.0,-10.0,3.718712954620306,61.402393640716426,203,0.017078257069239804,0.09456992727692023,dFF_tetO_9_07272021_T10processedOutput,4.000365690740559,83.89196711844649
0.05466067133536665,0.024077504445607027,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999155,-18.780113938161243,334,0.002308238176504601,0.007503143305199151,dFF_tetO_7_07302021_T10processedOutput,0.45672005407329763,18.516420359670512
0.316507092194507,0.020082595661090715,13.0,13.0,13.0,-13.0,-13.0,-13.0,-11.419720299194813,282.7108138923713,71,3.034846890131922e-55,3.860602097010747e-56,dFF_tetO_8_08022021_T10processedOutput,14.355367295581067,87.9412318578132
0.043982812931988684,0.0237526427865455,11.0,11.0,12.0,-11.0,-11.0,-11.0,-0.5610031657894056,174.47655632346502,248,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,5.064536658265451,11.213375919920061
0.449305760309786,0.01456267965043794,15.0,12.0,15.0,-13.0,-11.0,-13.0,6.198209528288327,157.72051326476708,202,2.6920706098843947e-59,4.6152648243022314e-60,dFF_tetO_7_08052021_T10processedOutput,12.229929870213386,79.25848805500587
0.3923095665018067,0.019924519565330475,13.0,11.0,13.0,-12.0,-11.0,-12.0,11.999999999999998,169.53760932979526,98,7.847218760629541e-61,2.7134629124345576e-62,dFF_tetO_7_07302021_T10processedOutput,18.547203882498778,105.76786457077407
0.05680199612680122,0.017102314706510587,10.0,10.0,10.0,-9.0,-9.0,-9.0,-3.972080454457909,129.39533719009768,182,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,0.16093176789747596,7.06531613319176
-0.003473173051724256,0.023618978557037373,,10.0,,,-11.0,,7.0,159.75032894221025,127,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,13.626779353862705,0.3325391257853509
0.21671916670231284,0.020022404852980527,15.0,15.0,15.0,-13.0,-13.0,-13.0,-12.892313048188948,197.08750462074872,4,1.3650151191568206e-05,1.8083089801636006e-05,dFF_tetO_7_08052021_T10processedOutput,29.999999997,86.05006338032942
0.06771431872783652,0.021864865747483468,12.0,12.0,12.0,-12.0,-12.0,-12.0,4.456696931018872,256.0282263957906,111,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.6659906105391764,17.44577963127629
0.0850858075861162,0.01806912277487713,15.0,15.0,15.0,-13.0,-13.0,-13.0,8.746502767614212,266.6077218049189,109,4.550394487772608e-06,1.7735474805740723e-05,dFF_tetO_7_08052021_T10processedOutput,2.167373104795252,11.676215746184395
0.3542787043564654,0.01742884519825823,13.0,13.0,13.0,-13.0,-13.0,-13.0,5.467604651134519,289.9896672312231,95,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,29.999999999999996,46.77853528732151
0.5541559083925216,0.013249770999932919,13.0,13.0,13.0,-13.0,-13.0,-13.0,6.850900427027994,301.00096341379793,57,5.310720291139445e-80,2.7910206550134604e-83,dFF_tetO_9_07272021_T10processedOutput,5.828722151874049,35.50310054891801
0.2292365091629232,0.021406280079316345,12.0,9.0,12.0,-12.0,-9.0,-12.0,-9.509752771686266,146.69943116539548,117,6.867173623839381e-33,1.0881701001802329e-39,dFF_tetO_9_07302021_T10processedOutput,6.949265531731264,89.97126559706957
0.0010903637137968172,0.024907323537484767,,,,,,,-0.011547888129762407,-33.72285184233622,216,,,dFF_tetO_9_07302021_T10processedOutput,0.48531937291864213,1.6690206773066978
,0.014744670402666709,,,,,,,0.0,-49.96409787811272,93,,,dFF_tetO_8_08052021_T11processedOutput,5.0,0.03743842744239334
0.32023794717249443,0.02206269844865542,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999,-9.665455884320812,32,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,5.827020351910071,19.686723734106337
0.09939457850986293,0.016045696463315346,14.0,,14.0,-11.0,,-15.0,-15.999999070550485,349.99999999999994,79,1.027948840343772e-28,1.154227862890602e-31,dFF_tetO_8_07282021_T10processedOutput,8.324178622650543,55.748967525986984
0.09927617498657818,0.02200628040151843,15.0,15.0,15.0,-13.0,-12.0,-13.0,15.179927245451424,190.72124526633485,144,2.208648936912519e-12,4.666826142863598e-13,dFF_tetO_7_08052021_T10processedOutput,14.506507695440144,160.74850569041195
0.06422983715041095,0.022189212968022298,0.0,0.0,0.0,0.0,0.0,0.0,-0.8566100527945654,-28.017288904498667,51,0.6975330896002041,0.6975451458692509,dFF_tetO_8_07282021_T10processedOutput,2.3774871683648415,10.372292800916433
0.06208538388907308,0.023638340547796306,0.0,0.0,0.0,0.0,0.0,0.0,-0.7274078808182443,-16.084539441796085,84,0.7153557910633791,0.7462052278858847,dFF_tetO_7_08052021_T10processedOutput,0.28024531449058665,11.055614346668241
-0.005946259400547851,0.027080184420117243,,6.0,,,-6.0,,-1.0,80.07506097141813,197,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,5.0,0.3402291702271276
0.07464325949117578,0.015950699137487045,15.0,14.0,15.0,-13.0,-12.0,-13.0,15.999993521922462,186.40465421864542,146,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,6.812410939314655,46.56823154214373
0.19065747756572177,0.024027728570835592,0.0,0.0,0.0,0.0,0.0,0.0,2.562422564366253e-07,-28.945063529394755,13,4.516952978775679e-43,4.517345645137894e-43,dFF_tetO_7_07302021_T10processedOutput,0.0073162590360195895,6.8668626072585
0.08157272243829083,0.028003417264996378,11.0,11.0,12.0,-11.0,-11.0,-11.0,8.531679779474318,170.38580614119945,303,0.04476489769069926,0.15120076015127484,dFF_tetO_7_07302021_T10processedOutput,2.0323580273373447,20.556323730159114
0.4978988733383493,0.015789053271919783,13.0,13.0,13.0,-15.0,-15.0,-15.0,-15.999999999999998,264.3924278400711,82,4.0790732473346844e-53,1.9934771604647397e-53,dFF_tetO_8_08052021_T11processedOutput,21.775245881833357,41.2553180590515
0.13964984694170587,0.02189229562696597,13.0,13.0,13.0,-12.0,-12.0,-12.0,9.138635248851111,277.11905445066253,196,1.114265438997905e-15,3.456135594964401e-19,dFF_tetO_7_07302021_T10processedOutput,13.438519050000389,115.0745094994742
,0.02239569149415573,,,,,,,0.0,-36.34349097101248,132,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,5.0,0.2244259882565759
0.14654735465489888,0.018513264940547745,13.0,13.0,13.0,-13.0,-13.0,-13.0,-12.363755714967237,272.87334610098725,173,5.802588811693818e-37,1.1023912788044724e-39,dFF_tetO_9_07272021_T10processedOutput,6.262620092084231,15.910383224508317
0.40873484071224475,0.02157002089898687,2.0,0.0,3.0,-3.0,0.0,-3.0,-0.9999999999,-15.30430277202676,83,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,9.146080647526093,57.63631314515352
0.04892575471960715,0.019877743211131955,14.0,14.0,14.0,-15.0,-15.0,-15.0,12.45874096001617,269.7025139156847,121,6.682857913962086e-07,1.6382642155590336e-05,dFF_tetO_8_07282021_T10processedOutput,2.117778388713951,24.289278719547063
-0.0005460625505167868,0.02318974678511695,,15.0,,,-13.0,,14.523289579166363,280.05202033060215,185,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,0.227496221134718,0.5028831142889855
0.6384606000622082,0.016468860742033978,1.0,0.0,1.0,-1.0,0.0,-1.0,0.9999999999,-22.183364794199267,163,1.1705512994586153e-60,1.0492960044918677e-60,dFF_tetO_9_07272021_T10processedOutput,1.9472182049918823,39.84661346664019
0.18228732706828552,0.019127461773080497,14.0,,14.0,-15.0,,-15.0,-7.677299330309127,319.2781221487876,142,2.0551588775168433e-47,2.2761254319577866e-48,dFF_tetO_8_07282021_T10processedOutput,10.216597769433044,50.33979406427266
0.08362093673804263,0.021916530993254323,13.0,12.0,13.0,-12.0,-9.0,-12.0,5.80082849370779,139.22102585587555,64,,1.2491001633625222e-16,dFF_tetO_7_08052021_T10processedOutput,1.5640673598270884,34.851762065984346
0.05000492300233417,0.025899867183141818,10.0,12.0,12.0,-11.0,-12.0,-12.0,-4.33311902714097,299.0664707417654,286,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.24594966977658375,6.276693401773958
0.2349130774471314,0.021069357916862246,13.0,13.0,13.0,-13.0,-13.0,-13.0,7.30039758817174,231.85416051947658,123,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,29.999999997,59.31158981596592
0.4088220188407427,0.019813811849640123,2.0,0.0,2.0,-2.0,0.0,-2.0,0.9999999999,-3.286908859683504,137,8.036625490781805e-25,7.735140109563103e-25,dFF_tetO_9_07272021_T10processedOutput,2.4791319925203665,34.87493713869724
0.1290770138617289,0.020408144927102176,13.0,13.0,13.0,-12.0,-12.0,-12.0,13.9999999986,293.90856517489425,109,7.754460553327661e-29,2.420964872946943e-29,dFF_tetO_7_07302021_T10processedOutput,12.037102505679648,14.63262129307824
-0.00384171626142968,0.022717563244074652,,0.0,,,0.0,,-4.0,-0.8657906784951876,86,1.0,1.0,dFF_tetO_7_08052021_T10processedOutput,5.0,0.7472297567743703
0.1175768286421556,0.026732501518345605,0.0,,0.0,0.0,,0.0,0.3648123990139112,-38.86603369275558,174,1.0,1.0,dFF_tetO_7_07302021_T10processedOutput,0.26610427612121906,29.25024468635813
0.08238869841482688,0.026558550971150164,0.0,0.0,0.0,0.0,0.0,0.0,-0.9974993504251123,-28.04080313240331,26,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.5422168592948118,13.022503563120155
0.3183437134638583,0.022558793533407576,8.0,4.0,8.0,-9.0,-5.0,-9.0,-4.2704654083944975,71.97822717331628,227,5.937668770301383e-73,4.076649439709978e-76,dFF_tetO_9_07272021_T10processedOutput,3.457971182263559,68.19843505593728
0.14649872267981318,0.023311382607009698,0.0,0.0,0.0,0.0,0.0,0.0,0.5782682864963398,-29.503163674509285,125,5.1157084206107476e-14,5.622306613261601e-14,dFF_tetO_7_08052021_T10processedOutput,0.3253637802654101,30.127277317773842
0.5330982375174861,0.014175485287498246,0.0,0.0,0.0,0.0,0.0,0.0,0.27995368371549256,-24.995161110272274,9,3.4548227016442605e-06,3.4733134631602824e-06,dFF_tetO_9_07272021_T10processedOutput,1.0264182316464328,20.542496034223454
0.16847331422875653,0.02676504312669348,13.0,,13.0,-13.0,,-13.0,9.870863161788964,322.90426820728095,87,1.0,1.0,dFF_tetO_8_08022021_T10processedOutput,29.999999997,101.2073185045714
0.19284594738221966,0.025253687275150344,12.0,,12.0,-12.0,,-12.0,7.422304412389828,349.99999999999994,182,1.481954947181394e-50,5.114921777102705e-54,dFF_tetO_9_07302021_T10processedOutput,5.090936672778063,104.85974322843326
0.12960601616310885,0.023541523648999262,11.0,8.0,12.0,-13.0,-9.0,-13.0,-9.999999999999998,132.83226191485048,112,1.0,1.0,dFF_tetO_9_07272021_T10processedOutput,17.486579538315052,61.764076622225765
0.11905221285541953,0.022370344018522677,0.0,0.0,0.0,0.0,0.0,0.0,0.23387175300869303,-24.30842375666597,122,1.0,1.0,dFF_tetO_8_08052021_T11processedOutput,0.14742846057221884,15.836805768025883
0.0597158952426009,0.01972715198283026,12.0,12.0,12.0,-12.0,-12.0,-12.0,-7.83941966090885,274.47259663575585,94,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,0.7539154759775071,10.909687704118642
0.1459132465380282,0.02634877746261997,0.0,0.0,0.0,0.0,0.0,0.0,-0.5529219053439811,-9.069928109250139,308,3.07399970078599e-12,3.1490758851985196e-12,dFF_tetO_9_07302021_T10processedOutput,0.2932135110261314,19.392952844440952
,0.025392309561417734,,5.0,,,-5.0,,-4.0,69.81601113746036,166,,1.0,dFF_tetO_9_07302021_T10processedOutput,5.0,0.2391447326849787
0.31729284926777335,0.0137831118040781,12.0,,13.0,-12.0,,-15.0,-11.019171351204106,321.57662272803196,42,1.3128199514012008e-21,1.8673601052879022e-27,dFF_tetO_8_08052021_T11processedOutput,10.549388168508823,24.989973002455535
0.02897367327997103,0.02315727950848216,12.0,12.0,12.0,-12.0,-12.0,-12.0,12.999999999999998,282.0106501657545,322,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,6.566618309496296,13.248939305338737
0.06318260523177513,0.014455591642418088,12.0,12.0,12.0,-12.0,-12.0,-12.0,-5.446245648572222,262.1436564060745,90,1.0,1.0,dFF_tetO_9_07302021_T10processedOutput,4.477083226480415,20.666716806883095
0.1499100070322273,0.015398613131947436,12.0,11.0,12.0,-12.0,-11.0,-12.0,8.39927819674405,180.35789168518266,130,1.0255331810200901e-21,1.0148827693875382e-26,dFF_tetO_9_07302021_T10processedOutput,8.092231551905746,107.25985950921962
0.25046518222594716,0.025402493979465177,14.0,,14.0,-15.0,,-15.0,-14.999999999999998,349.99999999999994,230,4.843371702067473e-35,3.2944419062681e-35,dFF_tetO_8_07282021_T10processedOutput,22.96620353087527,90.69927627493891
0.30191705335303765,0.018535071079230657,13.0,,13.0,-13.0,,-13.0,6.376733241350992,349.99999999999994,39,2.0023849746076095e-70,1.611805266326653e-72,dFF_tetO_8_08022021_T10processedOutput,6.524376892108795,53.004952219806796
0.1493828438980888,0.01940520154045047,14.0,14.0,14.0,-15.0,-15.0,-15.0,-3.818338362560019,268.11276495125225,191,0.002064443503338823,0.000974686020068448,dFF_tetO_8_07282021_T10processedOutput,13.621697401701963,95.12051883243576
,0.021270329509534135,,,,,,,5.0,349.9057110867268,210,,6.633730440219567e-09,dFF_tetO_8_07282021_T10processedOutput,5.0,0.09600448375559179
0.46401356164740504,0.017761176341188435,14.0,14.0,14.0,-15.0,-15.0,-15.0,-13.590020387431858,242.5265459664141,77,2.3485204732561857e-81,1.4925644970662097e-83,dFF_tetO_8_07282021_T10processedOutput,11.232133400254456,28.232307111565962
0.14820287156249715,0.013705733433655921,12.0,9.0,12.0,-12.0,-9.0,-12.0,-9.643492383851262,133.1302881852738,36,5.725634161916472e-15,6.153072213755545e-13,dFF_tetO_9_07302021_T10processedOutput,3.2826918404594165,95.71624043785503
0.37833716560419695,0.016491383181382033,13.0,11.0,13.0,-12.0,-10.0,-12.0,-7.101836746367624,165.4412869005088,160,5.7704882203904095e-59,3.892482113323822e-61,dFF_tetO_7_07302021_T10processedOutput,8.656711431919948,69.16845975560487
0.7590475693391845,0.016166685164905558,2.0,0.0,2.0,-2.0,0.0,-2.0,-0.9999999999999999,-9.333027996991142,148,5.971896095708535e-51,5.52059650673201e-51,dFF_tetO_8_08052021_T11processedOutput,2.3382272884263506,38.92415521112763
